restaurant_id,best_restaurant,avg_total_score,avg_taste_score,avg_service_score,avg_mood_score,num_of_reviews,num_of_collections,category_name
UDWTFn2nw_6GPVmDn-LqBQ,0,4.62787,4.68852,4.65574,4.57377,61,3,이탈리아음식
UdXBrKMY5Wsg_ubssFGdhA,0,4.62844,4.67964,4.66467,4.64970,334,8,일식
uE8LUNvwM-PKA2gNStcd5A,0,4.65063,4.64430,4.77342,4.60633,395,7,퓨전음식
ueea-0IIap-FPRJnc2gfXQ,1,4.72161,4.74049,4.77463,4.70829,2050,965,스시오마카세
UEYwFOFHBkYTP-xQC9L78w,0,4.85072,4.94203,4.81159,4.86957,69,1,돼지고기구이
Uf-5yx0TWAijmNovRmn1vg,0,4.66416,4.70520,4.71676,4.65318,173,11,다이닝바
uf6sbUhUl2X_5M5oV980ew,0,4.33810,4.47619,4.49206,4.23810,63,1,한식
UfeIF0T7rIalVDycm0EQrA,0,4.76000,4.71111,4.84444,4.80000,45,3,일식
UFftFE3oz9Mx-8BcGnTpcw,0,4.66306,4.68230,4.68133,4.71905,1034,45,와인
uFjP5OUTcVvI8ZwNr-oHvg,0,4.81943,4.82000,4.91143,4.80286,175,21,퓨전음식
UFLGypRpcxWrIVGwZ5EqwQ,0,4.46782,4.44335,4.43021,4.62397,609,20,유러피안음식
ufNjlnndBfIsNYVc60tk3A,0,4.60732,4.67073,4.62195,4.57317,41,6,와인
UfPNJYIuRJwLtaezfLisUg,0,4.86000,5.00000,5.00000,4.60000,5,1,곱창 막창
UfZ4GdJ1SUEkDU5DbAj8bw,0,4.00000,4.00000,4.00000,4.00000,1,0,소고기구이
uFz9noH8sY2-eXM6EesM8A,0,4.94737,4.94737,5.00000,5.00000,19,0,소고기구이
UgE38crDI73MiBMcIrP5dA,0,5.00000,5.00000,5.00000,5.00000,5,3,칵테일 위스키
UguwL0PKyQqkFziY0H3ATA,0,4.65486,4.75694,4.63194,4.64583,144,5,돼지고기구이
uHiJURbUI-oRqrSNtmUU5g,0,4.89259,4.88889,4.96296,4.92593,27,3,와인
UhIOB1mnPh9BtLkP46G6Iw,0,4.72973,4.78378,4.67568,4.78378,37,3,스시오마카세
UhjuK8xFB_cyre2C8UTxlw,0,4.41970,4.47727,4.47727,4.43182,66,1,이탈리아음식
UHKmQGGSsZrsXdv9xRMPnQ,0,4.56667,4.33333,4.66667,4.66667,3,3,육류 고기요리
uhXZTx776fwNhsPRp3dq5A,0,4.76579,4.75000,4.88158,4.69737,76,0,곱창 막창
ui_NjY02Pegykye4ALPrWg,0,4.75965,4.75439,4.85965,4.70175,57,2,스테이크 립
ui9aCHCrhLJ8MyuWx-RcBA,0,4.58261,4.65217,4.69565,4.52174,23,1,닭 오리요리
UIcy6gbH2LnJ9UINjUFdwQ,0,4.46509,4.52830,4.51887,4.41509,106,3,일식
uiSvgN5hM2ziK9Y6wPhgaw,0,4.91875,5.00000,4.93750,4.93750,16,1,파스타
uJ96x8wfoo4RkCKGizHQqw,0,4.66222,4.76944,4.55278,4.75833,180,14,파스타
uJbjblKdphxzfR-F00gw0w,0,4.72481,4.81013,4.61013,4.84304,395,30,베지테리안/비건
uJdxcrtv7UPs_x9mfwOZXQ,0,4.59583,4.79167,4.50000,4.66667,24,0,일식
ujgCKqEUrNJXJhfJqy7jAw,0,4.43939,4.63636,4.27273,4.48485,33,1,소고기구이
UjGi3voVY_udiRBQRnPt-A,0,4.43285,4.49758,4.42271,4.56039,414,10,한식
ujkClqjU3wet73ZLugabsQ,0,3.98333,4.12500,3.95833,3.87500,24,0,중식
uJQ7dPp7bD4ppBbaAkFZYQ,0,4.86667,5.00000,4.86667,4.80000,15,2,소고기구이
UJwCM5fUg_g1diEDZ21i3g,0,4.50000,4.37500,4.87500,4.25000,8,2,이자카야
UJYME2p0ODRfHYU0YzXfRA,0,4.66126,4.73874,4.70270,4.62162,111,9,이자카야
UK7s5qW1j99fY2FXaBjsDQ,0,4.72191,4.82039,4.79542,4.63870,721,55,카페 디저트
uKhrnA3SU-tJEK6ecG7qXg,0,4.74650,4.76672,4.79160,4.77294,643,37,이탈리아음식
UkKpry-pEABYeewFtYlI0A,0,4.63370,4.66123,4.65036,4.62500,276,6,스시오마카세
uKMPfg110Ou7a06BymnBBA,0,4.45707,4.45202,4.36364,4.68434,396,17,한식
UkQdi2kOyu9hBg_DM3krBg,0,4.54242,4.56061,4.60606,4.56061,66,0,이자카야
ukQZTHue1ESLrJpCbBqZZg,0,4.68780,4.79675,4.60976,4.74797,123,11,이자카야
uL2MF1olMB5eg0QJoddAUQ,1,4.80868,4.82845,4.86012,4.80733,1705,102,스시오마카세
uLAoqsAtUOX4zZqHithoYQ,0,4.66000,4.80000,4.80000,4.60000,5,0,브런치
uLgqOHOGUbP0q9_Z7atb9A,0,4.81020,4.81743,4.81743,4.83717,304,11,스시오마카세
uLKD9XmU4Gm3PQ3FLjx2zg,0,4.74235,4.65882,4.83529,4.83529,85,8,전통주
ULlujFag_FHKGJSgyPEwCw,0,4.72000,4.80000,4.70000,4.70000,10,2,피자
ULRcR-JVZzExAKUKag4bPA,0,5.00000,5.00000,5.00000,5.00000,1,0,해물(탕/찜/볶음)
uLUyIbM7IgHq51YUFZcLuA,0,4.87067,4.93993,4.87279,4.86219,283,9,유러피안음식
Um6L2Sq5Dpsjpb29LS5HCQ,0,4.90000,5.00000,5.00000,5.00000,2,0,소고기구이
uM9v8paFE_yq6nxxrTG6Aw,0,4.18974,4.35897,4.25641,4.12821,39,0,해물 생선요리
UmBjAtmKSqQJLqqu9y9hjw,0,4.67927,4.53659,4.78049,4.76829,82,19,다이닝바
uMYJH0jJ75TIfMWzyMYBjA,1,4.54152,4.54271,4.57556,4.55191,761,47,스시오마카세
umz7gHyA4Z1uG1HSuX1_Rw,0,5.00000,5.00000,5.00000,5.00000,1,0,돼지고기구이
UNFLXpQaFLqDRubNZu4lbQ,0,4.60609,4.66992,4.53459,4.71955,1330,61,파스타
UNp1f6KUVY0NbMpiDj-fsg,0,4.81957,4.82609,4.91304,4.76087,46,3,유러피안음식
UoH_x5aQuzDX0WL_wVbjkg,0,4.61765,4.76471,4.52941,4.64706,17,2,소고기구이
uOIHN1A5PbjWHrxAFEoqzw,0,5.00000,5.00000,5.00000,5.00000,1,0,이탈리아음식
uOlV89_-HoIQryQ9f316Nw,0,4.97212,4.97115,4.97115,4.99038,104,0,한식
UoS47xkOuMNmYuLACwI_nw,0,4.64566,4.66781,4.69292,4.64269,438,17,한식
Uot7OcB6SIYWJoTIBTPHDw,0,4.83739,4.86778,4.84347,4.84650,329,12,기타 오마카세
UoU9aSS5CI9ORi5hCKhB-g,0,4.90275,4.91743,4.99083,4.90826,109,14,이탈리아음식
UOv7I1AiuXvM3V77s7fN8A,0,4.77949,4.84615,4.76923,4.84615,39,3,다이닝바
Up1fqbEpt1wztTASwy0v9A,0,4.32917,4.25000,4.41667,4.50000,48,7,닭 오리요리
UpJsLm8xxfe4kk9G3N_bLA,0,4.78462,4.92308,4.84615,4.69231,13,2,일식
uPkgr_XNVbxKo3wQi8WhNg,0,4.92143,4.85714,5.00000,4.92857,14,0,돼지고기구이
UPSUKUfZTufZkM5KkgdA4g,0,4.63324,4.68453,4.57598,4.74152,737,26,이자카야
UQA4orgx67kSJNp77EAgrw,0,4.70955,4.70682,4.82045,4.67500,220,27,한식
UqcERL5RUzUkYM7NLVWOMg,0,4.75844,4.74675,4.75974,4.79870,77,7,이탈리아음식
UQF1sXhqB0QMeAp5dTq2mA,0,4.64724,4.64173,4.66535,4.68110,127,21,스시오마카세
UQf5TcAg1oBZKFkdtxrpVA,0,4.50495,4.53022,4.54670,4.56868,182,40,프랑스음식
UQniN6IOJS3N3PrtV3Ah8w,0,4.81460,4.83196,4.83471,4.82920,363,24,아시아음식
uqRcLUClGKevcmS74-OJVw,0,4.73571,4.64286,4.64286,4.92857,14,6,파스타
UqRFRrQx2UbOdFr3uXDEKA,0,4.72529,4.77647,4.72941,4.69412,170,10,한우오마카세
uQsx9tOkgvcrfUr5OKA7rA,0,4.74161,4.76398,4.74385,4.77964,447,8,이탈리아음식
ur2_GGS8ot1WMi8hNZV6vg,0,4.14092,4.13555,4.03069,4.31458,391,14,한우오마카세
UrgYS5QQPXY3lKGw9MwrgQ,0,4.72105,4.76316,4.78947,4.73684,38,1,소고기구이
urlIg-FYr9JclD7xqd47VA,0,4.40000,4.71429,4.14286,4.42857,7,1,요리주점
URV9GP1oswRKgjXjVXwhbg,0,4.91035,4.94312,4.94198,4.89989,879,27,육류 고기요리
Ut85pr-CAR8o2H4IMrBevg,0,4.68333,4.73684,4.70175,4.74561,114,8,일식
UtifWpBKAH-QcKdD3kuaEg,0,4.14065,4.08595,4.24284,4.19782,733,2,게  랍스터
utm4QPxNsnAkRzjaK5g0Rw,0,4.72800,4.76000,4.80000,4.76000,25,4,참치회
UTvNl2Y5AZ8QABwglV0Riw,0,4.76441,4.81356,4.86441,4.76271,59,3,유러피안음식
Uu2NmxuE7zv8Qm8bnt_sdg,0,4.74941,4.77541,4.79905,4.76359,423,43,일식
uUbych76qzgZeRFMrLj4yg,0,4.18658,4.23826,4.15772,4.25168,149,5,스테이크 립
uUC2b4C0TT8tA3GNv1_L-A,0,4.70000,4.66667,4.77778,4.66667,9,0,소고기구이
uuG2W_vA9wrnP2_9NawHhA,0,4.60091,4.70909,4.58182,4.60000,110,11,일식
uUOCW3iQhu74uNb49LhTAA,0,4.79922,4.82813,4.84375,4.80469,128,21,일식
UURFdfZNwSc8cuQIv_iK4w,0,4.50000,4.66667,4.66667,4.33333,3,1,일식
uuXlOqJ0UBhDTZs6r9Qk7A,0,4.22266,4.17578,4.30078,4.32422,128,4,중식
UV9Tld6oGDZuYDb_DgiOlw,0,4.36619,4.50719,4.35612,4.34173,139,13,한식
UvaN18D5DzrlL83TyH7TFg,0,4.82333,4.84167,4.82917,4.86667,240,15,다이닝바
UVbJL8lX9OLwd4iknCX7yg,0,4.62000,4.60000,4.70000,4.60000,10,2,요리주점
UvfIl-_1uRN_I1FoYxvDoQ,0,4.83256,4.88372,4.97674,4.79070,43,6,퓨전음식
uVz9MX80za95LkNehQWyzQ,0,4.60311,4.64972,4.64407,4.56497,354,19,와인
UwjM1_nBFB1C0mkzUonzgw,0,4.56491,4.58772,4.64035,4.58772,114,10,이탈리아음식
UWMP5hSP1Oy4sqrPA0Gs7g,0,4.71379,4.59770,4.73563,4.85057,87,12,한식
UWqDpmFJni1HZMKnE_bBrg,0,4.84819,4.83936,4.90361,4.84739,249,8,와인
UWvYgh41h2yN9egjqCAS1A,0,4.38923,4.40000,4.40000,4.53846,65,10,다이닝바
UwYppFg4hhbW3flY_TzUOQ,0,4.40488,4.51220,4.48780,4.41463,41,1,소고기구이
UX99d1P3CfDYIQF_r6I3Hw,0,4.75122,4.82927,4.65854,4.80488,41,1,스시오마카세
uxCh_Ys8-RL0bi9CzDrbNA,0,5.00000,5.00000,5.00000,5.00000,1,1,한식
uY6mks2Xbq6Fx3SFIx85kA,0,4.84744,4.85324,4.87031,4.88737,293,12,파스타
UyCpc4JRedTw6LDB_xlV4g,0,4.80385,4.80769,4.88462,4.84615,26,3,다이닝바
UyQO8UePICWzT7KwTbolug,0,4.30444,4.64444,4.11111,4.31111,45,4,이자카야
UyqXnlRBUonM1hOoL3chBA,0,4.51304,4.43478,4.65217,4.56522,46,10,게  랍스터
UySYX1nmzRoiupIshC9W2w,0,4.79439,4.77296,4.82908,4.82398,196,12,바베큐
UywaKNT2CE5bR88W72icKw,0,4.95797,4.97101,4.95652,4.98551,69,4,기타 오마카세
uYWuo9W6V7dNU_RjayQ5jA,0,5.00000,5.00000,5.00000,5.00000,2,0,한식
UYYWdCEHrg1lqNGkUu7Ghw,0,4.76456,4.82595,4.76899,4.78797,158,13,전통주
Uz8T69a7CUg3cxgMj6V4Zg,0,4.74868,4.67401,4.77533,4.89868,454,70,다이닝바
UzmH1oFUh_L5W280fWYnwg,0,4.90417,4.91667,4.95833,4.87500,24,1,와인
uzUGPU5B2JziH9u6_2z4xA,0,4.82000,4.86667,4.93333,4.80000,15,3,한식
uZXlIL5xkE4Bm5ZxWPA-ZQ,0,4.78211,4.74737,4.87368,4.80000,95,1,코스요리
v_MSnxwhDKnscuw6B0ybsA,0,4.84692,4.82692,4.89615,4.88077,130,12,다이닝바
V-qrN1_fHdE-jPTVMGL_eQ,0,4.69730,4.71525,4.69595,4.73263,518,18,스시오마카세
v00SstF03SbqCtFRI5W9bg,0,4.98000,5.00000,5.00000,4.97143,35,5,와인
V0DV0oE7elModd6u6Sjdjw,0,4.74079,4.76316,4.76316,4.75000,76,0,이탈리아음식
v0fFIsjW5Ua9Hv1TbiSKPA,0,4.41101,4.57681,4.38551,4.38261,345,25,프랑스음식
V0OrJUAgk5urgwQ5VVzuDQ,0,3.76892,3.79730,3.60811,4.01351,74,4,중식
V0R4EnlZz4NOUIx2xBS9iA,0,4.86439,4.89394,4.81061,4.91667,132,10,다이닝바
V0SNE_bpiuk-rbERvpmqbA,1,4.70099,4.76134,4.73373,4.73767,507,50,스시오마카세
v0Utx1IO0gpYPY5ZJ-1ZHw,0,5.00000,5.00000,5.00000,5.00000,4,1,이탈리아음식
v1tlxvFe9ng2IWzb2tVXTQ,0,4.90000,5.00000,4.87500,4.87500,8,3,다이닝바
V1uFjmqn3tmA6cs5yz0klA,0,4.62222,4.44444,5.00000,4.55556,9,1,이탈리아음식
V22M5LSn0NjXRUZbKqTgHw,0,4.58559,4.64565,4.59760,4.58859,333,6,소고기구이
v25xFMF4zdzVf14fFFpS-A,0,4.69669,4.68843,4.76942,4.71653,605,16,프랑스음식
V2FBlBLdxsPbvLJDm2hFkQ,0,4.77959,4.79592,4.83673,4.77551,49,3,다이닝바
v2KrFIQoFsEpDSq8Oae3SA,0,4.80724,4.80543,4.90950,4.77828,221,10,스시오마카세
v2nmYbpQal0TjwqkfiWXNw,0,4.26912,4.32488,4.26959,4.29263,217,9,한우오마카세
V2Sm5giRpmaRO2FmhHntvQ,0,4.52951,4.63934,4.47541,4.57377,61,3,소고기구이
V2tLqCLjkhhvMiS_lq98ng,0,4.24667,4.30000,4.30000,4.30000,15,3,맥주 호프
V2xE3BOFwplocjtje4URyw,0,4.88788,4.93939,4.90909,4.93939,33,2,소고기구이
V4SpS015-N9XkvVs2wIqMg,0,4.76000,4.82000,4.74000,4.74000,25,1,돼지고기구이
v4ywTpTUwJHWDLFLSfW-2A,0,5.00000,5.00000,5.00000,5.00000,1,1,돼지고기구이
V5BGw8p0P0kR6iGIud1QcA,1,4.81259,4.82726,4.87305,4.80645,961,69,스시오마카세
V5fCDshKg2o9EYH0FDH6cw,0,4.40330,4.08791,4.62637,4.60440,182,6,다이닝바
V6dxohjAmhhBbSwaD8n7EA,0,4.32857,4.14286,4.42857,4.71429,7,1,유러피안음식
v6gL7XtQUJK9oqx0Z2VD3w,0,3.85000,4.00000,4.00000,3.50000,2,1,양고기
v6ncZRv5tOCUPfRI5jgSGw,0,4.49500,4.40000,4.70000,4.50000,20,0,코스요리
V6T1NQocxVuUYuIiO7QddA,0,4.68716,4.79817,4.63303,4.69725,109,4,소고기구이
V6T8ICiesTQ6cCRJSn05SQ,0,4.31000,4.35000,4.35000,4.25000,10,2,양고기
V6TUkyhtSPSGRR-y-yn32g,0,4.76224,4.78248,4.86405,4.74924,331,37,소고기구이
v7-RU_vXJHnj47C6QB_tSA,0,4.32064,4.14502,4.37974,4.54952,1555,68,유러피안음식
V7kdSf1C6tsnqpHuuyfEvg,0,4.38706,4.53392,4.33920,4.40704,796,18,중식
v7NfosJREH_igco4wXMHpg,0,4.62667,4.60000,4.60000,4.73333,15,2,칵테일 위스키
v7QN5ylEq-TJ4hV1T4fM2w,0,4.12667,4.60000,4.06667,3.86667,15,0,샤브샤브
v8-62x7OLSJ0PTBAVQEHUQ,0,4.79316,4.78632,4.86325,4.84615,117,16,중식
v8rdMVhdZuv79_aNBvxlbw,0,4.65909,4.81818,4.54545,4.77273,22,3,양고기
V8S0LuWddV-rH9wwxqRAiw,0,4.96857,5.00000,5.00000,4.94286,35,0,소고기구이
v9fwyRktaqMgkKK5ZR2wng,0,4.34259,4.25926,4.29630,4.66667,54,3,한식
v9glwZ3fQKFmWcQjrvq3pQ,0,4.71875,4.81250,4.68750,4.81250,16,2,브런치
v9o85R1VKeFgX2fWU4wvCw,0,4.84000,4.85000,4.85000,4.85000,20,6,칵테일 위스키
V9S_O6-CJugRe7v2eA84dg,0,5.00000,5.00000,5.00000,5.00000,1,0,육류 고기요리
V9v6L6pfFuEGec0IlU_1CQ,0,4.66486,4.70270,4.72973,4.59459,37,0,일식
V9VKmVU7a6YnC8DWUGZ_dQ,0,4.57543,4.57974,4.64440,4.57543,232,34,가이세키오마카세
vAR--0O0-Q5PfVUx_xkvtg,0,4.78131,4.84112,4.81308,4.78505,107,2,스시오마카세
vAX_aoba7XCj_5zWGir9Bg,0,5.00000,5.00000,5.00000,5.00000,2,0,소고기구이
vAzOgvS-NhVSzvUl6-Msow,0,4.88899,4.91642,4.94044,4.85435,999,22,스시오마카세
Vb4XJcWEoQll-9Nhr6yHDQ,0,4.85625,4.93750,4.68750,4.93750,16,1,돼지고기구이
vBaexOjJs-kgY9yzxWPjcA,0,4.47174,4.65217,4.50000,4.36957,46,2,파스타
VBaZh482X1Rt6zzZkmsU7w,0,5.00000,5.00000,5.00000,5.00000,1,1,한정식
vbbGoBzVAdFLuWJxIkT7pQ,0,4.85473,4.88401,4.87725,4.83221,444,22,한우오마카세
VbCi_CEiJ_3px7H5J4pqvw,0,4.62500,4.50000,4.75000,4.75000,8,7,카페 디저트
vBdUD8wwvMqngfpgQ8zZ_g,0,4.75909,4.80114,4.76705,4.78977,176,9,이자카야
VbgNuRhNSBkyizoqOOQbcw,0,4.87692,4.92308,4.92308,4.76923,13,1,스시오마카세
VbjZ_m07MV43ADpRb1lAGg,0,4.57507,4.60685,4.52466,4.66712,365,12,다이닝바
vBLGrLDtCL6oDsIJK1q8Og,0,3.95391,4.04688,4.00000,3.94531,128,2,스시 초밥
Vbo612MAw-FFDQq_dKFsSw,0,4.48497,4.56995,4.51813,4.48705,193,19,한우오마카세
VbyBksRJjkFRJZVv2sAKXw,0,4.48939,4.55303,4.37121,4.65152,132,9,브런치
vCFaE-CefvBaw8lgd_pxQg,0,4.12254,4.09859,4.08451,4.23944,71,4,중식
VCHtOGcrJOjVU97mzzG9jA,0,4.79167,4.79167,4.82500,4.82500,60,1,파스타
VCmYqS2IsnMvBmaNTHYpHA,0,4.55263,4.52632,4.68421,4.57895,19,1,돼지고기구이
vcpi_5_5bWEV1L_pX8KUfQ,0,4.15000,4.50000,4.50000,3.50000,2,0,퓨전음식
VcR84c5p7cymhrjqFINVxQ,0,4.77872,4.80851,4.77660,4.84043,94,5,곱창 막창
vCwaCspWv-6ftPE-VBnu2Q,0,4.96000,5.00000,5.00000,5.00000,5,5,다이닝바
Vd27AH8alh1Byr_jpmTDig,0,4.56000,4.46667,4.60000,4.68889,45,0,샤브샤브
vDaoujRo00KFf9BQgcK1vQ,0,4.59375,4.75000,4.68750,4.43750,16,1,유러피안음식
vDDWhRUS1bL2SWrquhskRQ,0,4.44722,4.69676,4.22917,4.48843,216,9,이자카야
VDG6UlsLoLQlx4pTGgvulQ,1,4.58910,4.58910,4.61426,4.60377,477,28,이탈리아음식
vDjuLWpeAdbuWZJQgdhVWA,0,4.91130,4.87006,4.97175,4.93785,177,15,다이닝바
vDkcEcSunbiODCWHtGbiSg,0,4.51446,4.60241,4.54217,4.51807,83,5,스시오마카세
vDKwtR2whMfmEHrc-tkhqw,0,4.51667,4.66667,4.50000,4.50000,6,1,소고기구이
VDRpoJvaeISJSRZGLHoGOQ,0,4.68495,4.81720,4.64516,4.66667,93,1,돼지고기구이
Vdxo_1P0U7UPPJBRgmj0gQ,0,5.00000,5.00000,5.00000,5.00000,1,0,코스요리
vE_Q2Lt-hjMc2OQ11dAO5Q,0,4.59794,4.69072,4.59794,4.61856,97,5,스테이크 립
Ve1FaNl_buk3j8qH8rOYZw,0,4.91722,4.91941,4.93407,4.92674,273,42,가이세키오마카세
Vebfzsi_ZUqMvjI8l1CvNw,0,4.83288,4.82877,4.84247,4.85616,73,5,철판요리
veDfwsaisIB_iZBRPRujJw,0,5.00000,5.00000,5.00000,5.00000,1,1,이탈리아음식
VeI1FmHEHiqHiK2DtXY3rQ,0,5.00000,5.00000,5.00000,5.00000,3,0,프랑스음식
VEkuIrDo35-gULrvuJ1lRA,0,4.94211,4.94737,5.00000,4.94737,19,5,와인
vERJiFQvC0aQXYRFHmWQJg,0,4.10000,4.50000,3.90000,4.00000,10,0,샤브샤브
VEXX00-6EsXNt9tMXTWxFA,0,4.78750,4.87500,4.87500,4.75000,8,1,돼지고기구이
Vezv1gW0Kb_2lm-w2rYukA,1,4.71453,4.73700,4.72171,4.73242,654,15,스시오마카세
vf2Rxs53vC2QnPWZW-7P1g,0,4.75714,4.85714,4.57143,4.85714,7,0,이자카야
VFfGzMvQ6_6JaNmpeIn36Q,0,4.95000,5.00000,5.00000,5.00000,4,3,칵테일 위스키
vFhGELu0llsHck40ZdcSgg,0,4.74662,4.66892,4.74324,4.87838,148,8,칵테일 위스키
VfljfsR7VGGJ72-qu6lwKg,0,5.00000,5.00000,5.00000,5.00000,3,1,와인
vFmRXvIdMaCW4Vws4pxjAQ,0,4.89268,4.93496,4.91057,4.89431,123,6,이자카야
vFVZLgnzAbmjLk4_16NsWA,0,4.76667,4.83333,5.00000,4.50000,6,0,굴  조개
VFyB1tvmMCho3LDmEWoqww,0,5.00000,5.00000,5.00000,5.00000,1,0,와인
VFZI-7aMx66Eo-YWTMO2xg,0,4.77157,4.80882,4.83824,4.71078,102,5,일식
vgMCX-rOa9fRli_yMZ0mVg,0,4.61515,4.60606,4.68182,4.68182,66,3,유러피안음식
VgWGtGIELBAQTrXpapqksA,0,4.15333,4.06667,4.06667,4.46667,15,0,브런치
VH_ECaBAsn-XTbjkZIXEbw,0,4.94000,4.96000,4.92000,4.96000,25,1,와인
Vh0AtKOvfG5jTSzvF2Nx-w,0,4.64138,4.75862,4.58621,4.62069,29,5,소고기구이
vH3oYWhp3qGdnSSsGcLG9A,0,4.44918,4.50820,4.45902,4.45902,61,0,이탈리아음식
vh7fxy4k6X4o3cO7IcFfng,0,4.81481,4.75926,4.81481,4.88889,54,3,다이닝바
vHac5Q76LtkysWRPMxRUXg,0,4.75360,4.78530,4.78242,4.75072,347,5,스시오마카세
vHB0tLWCTCJmDpfDgU7ZrA,0,4.78686,4.74453,4.85401,4.83212,137,14,이탈리아음식
vHbVBGmqUiq7QPhmcti8tA,0,4.41599,4.42005,4.40650,4.53388,369,50,이탈리아음식
VhC7RmFes9nWMpedO39ALg,0,4.69755,4.75460,4.79755,4.69325,163,10,태국음식
VhdHK9FOxsjUk2PBKkah8Q,0,4.80242,4.86290,4.91129,4.69355,124,3,이탈리아음식
vhgH8aiIuST-xMnKqpZMJw,0,5.00000,5.00000,5.00000,5.00000,4,0,다이닝바
VHsrKMqBI1ryE975odc4rQ,0,4.83832,4.83419,4.90292,4.83076,582,50,가이세키오마카세
vHt-9GAXB9Ip9yYsWrQFwA,0,4.91667,5.00000,5.00000,4.83333,6,0,소고기구이
Vht1yjNGMTsvLmizdYdfEQ,1,4.76463,4.79587,4.78264,4.79917,605,47,스시오마카세
Vico7lYp06xaEi-WtNBEFw,0,4.47164,4.28814,4.50621,4.73785,885,83,이탈리아음식
vIfo1LWEVl2XQ8GWA7on3w,0,4.79818,4.83636,4.89091,4.74545,55,9,바베큐
viHWIqQmpP720GWT7L12dQ,0,4.78133,4.86667,4.80000,4.76000,75,10,스테이크 립
ViTwI9d0brLHJYh3DRVDpA,0,4.96118,4.96471,4.95294,4.96471,85,2,다이닝바
vIz7iLyaVVsa1bVrJinH_A,0,4.65897,4.73568,4.65681,4.65587,1065,14,스시오마카세
vj5OFhxOE4jyT99FjlHnhw,0,4.77692,4.92308,4.92308,4.69231,13,2,한식
VJEbA3pQvQqD4rh3kS9QuA,0,4.88684,4.86842,4.97368,4.86842,38,6,양고기
vjVPXlQBH401mpakgfc2Bg,0,4.59878,4.64021,4.63899,4.60249,1644,40,돼지고기오마카세
VKEZCoeXDZ0x7SM0thF3IQ,0,4.50000,4.50000,4.62500,4.62500,8,0,와인
VkfYyERXeSLYEIDrjZEJ9w,0,4.72642,4.71934,4.77358,4.76887,424,31,다이닝바
vKNIzIDbL-AHjJAlKU_PwQ,0,4.78750,4.68750,4.93750,4.81250,16,0,칵테일 위스키
vKraLKRJeICgbsCBTudvog,0,4.13247,4.20292,4.15422,4.17045,308,3,뷔페
vkRMKM5fxQuSrqWUlxPxWQ,0,4.16818,4.04545,4.13636,4.40909,22,9,다이닝바
vl2QqV_GwCz0EcI_Lfd-0w,0,4.88859,4.91338,4.93451,4.85986,710,28,이탈리아음식
Vla7DX4iOVuD-mmEAI88Sg,0,5.00000,5.00000,5.00000,5.00000,1,0,육류 고기요리
VlbI0AyMn08VCGtYh6OQ1Q,0,4.94167,5.00000,5.00000,5.00000,12,0,중식
VlKD92_eLzmPfE7LnUXWIg,0,4.93000,4.95000,4.95000,4.95000,20,2,스시오마카세
VLR4SGXPE1oVl5-Qe0_s5A,0,4.93333,5.00000,5.00000,5.00000,3,0,칵테일 위스키
vmBgg71nXlNEsFdn21kHrQ,0,3.91955,3.97744,3.84211,4.07519,133,1,중식
vmbRKLQMlWYcD2-5lketpA,1,4.83174,4.81541,4.86075,4.86852,772,36,스시오마카세
VMD28n0CBEeNsTJezBUcuA,0,4.82153,4.92361,4.84028,4.81944,144,17,야키토리
vMnPFJdPzbli2hnNPJW8pQ,0,4.85000,5.00000,5.00000,4.50000,2,0,피자
VmshsL6cau9zjxb79l1jww,0,4.63313,4.83434,4.66566,4.47289,166,11,소고기구이
VMWnPTLaYcxkeDop__E_3A,0,4.32927,4.45122,4.32927,4.35366,82,2,소고기구이
vMzqrQnjLy9uYWKVgiK5zg,0,4.83277,4.82535,4.88717,4.86708,647,23,한우오마카세
vN0z2EPL5hzGzVfGOnGPRQ,0,4.76429,4.82857,4.87143,4.65714,70,16,다이닝바
VN2C4SxERbHkFaPgbzQarQ,1,4.63399,4.67643,4.67166,4.61240,1468,59,스시오마카세
vNKXFAgfsrprW_Ieuvd8YQ,0,4.69718,4.71831,4.69014,4.76056,71,8,한우오마카세
VNmGGeS95pdlgBYWIIux-g,0,4.83333,4.88889,4.77778,5.00000,9,0,다이닝바
VNQzcLhrtUQvVhHsguCSHg,0,4.97500,4.95000,5.00000,5.00000,20,2,이탈리아음식
vODuWJwQXdMI9kLZkx1H6A,0,4.39302,4.22093,4.43023,4.63953,43,7,다이닝바
VoijLw5UlipQ4_70EbsxIA,0,4.73043,4.82609,4.71739,4.73913,46,5,다이닝바
VOS8ggj0orU71t_X_HkiCg,0,4.54696,4.49130,4.60435,4.67391,115,14,다이닝바
vp8ug5lC2rmmsY9RSveyww,0,4.81694,4.84136,4.83804,4.80814,602,21,스시오마카세
Vpafpv-v3Y2o2torCcspqw,0,4.44851,4.55970,4.42537,4.45522,134,3,중식
VPNqjJK0nEpPRAzj0ZBb1A,0,4.97368,5.00000,5.00000,5.00000,19,1,참치회
vppYXretx8bOa64j904QwA,0,4.76977,4.75194,4.79845,4.87984,258,19,이자카야
VPWCbaXnM7Euyof2KqP5lQ,0,4.81250,4.81250,4.93750,4.81250,16,4,소고기구이
vQ9FCW7cc7zKlEXKCaO76g,0,4.81797,4.82813,4.83594,4.84375,128,7,스시오마카세
VQC5qJpG7FAjBoM3yNQo1g,0,4.91250,5.00000,4.91667,4.87500,24,1,돼지고기구이
